YEAR,SERIAL,PERNUM,percent_change_state_imputed,random_number,disemploy
2018,581672,1,-0.17820306557223756,0.07001115521416068,0
2018,581673,1,-0.17820306557223756,0.5819845071528107,0
2018,581674,1,-0.0020347641547776574,0.17337000975385308,0
2018,581675,1,0,0.808924465905875,0
2018,581676,1,0,0.557610429590568,0
2018,581677,1,0,0.1344675726722926,0
2018,581678,1,0,0.1965347609948367,0
2018,581679,1,0,0.11097237491048872,0
2018,581680,1,0.0986664068904527,0.11489173281006515,0
2018,581681,1,0,0.47684376570396125,0
2018,581682,1,0,0.573595720808953,0
2018,581683,1,0,0.7812966604251415,0
2018,581684,1,-0.09171936000136582,0.6519729706924409,0
2018,581685,1,0,0.5390639584511518,0
2018,581686,1,0,0.18164774030447006,0
2018,581687,1,0,0.9649872516747564,0
2018,581688,1,-0.17820306557223756,0.9951603622175753,1
2018,581689,1,-0.0893523986698378,0.27254509064368904,0
2018,581690,1,0,0.23923467099666595,0
2018,581691,1,0,0.35934316110797226,0
2018,581692,1,0,0.49487972445786,0
2018,581693,1,0,0.7354323368053883,0
2018,581694,1,-0.044221198533825,0.7356969569809735,0
2018,581695,1,-0.044221198533825,0.18228840082883835,0
2018,581696,1,0,0.6843490460887551,0
2018,581697,1,-0.18457855255558028,0.26750386808998883,0
2018,581698,1,-0.05846966543538903,0.18673898908309639,0
2018,581699,1,0.0986664068904527,0.7711238330230117,0
2018,581700,1,-0.08230000810136318,0.0437028082087636,0
2018,581701,1,-0.4160764273676931,0.5332409171387553,0
2018,581702,1,0,0.3284323757980019,0
2018,581703,1,0,0.3616572932805866,0
2018,581704,1,0,0.5579601717181504,0
2018,581705,1,0.0986664068904527,0.5827154191210866,0
2018,581706,1,-0.02998414971859841,0.35729118692688644,0
2018,581707,1,0,0.2536016565281898,0
2018,581708,1,0,0.06906194076873362,0
2018,581709,1,-0.17820306557223756,0.6741048179101199,0
2018,581710,1,-0.053616956470484894,0.6918818550184369,0
2018,581711,1,-0.044221198533825,0.21123094228096306,0
2018,581712,1,0,0.006937009049579501,0
2018,581713,1,0,0.15125243249349296,0
2018,581714,1,0,0.3620202529709786,0
2018,581715,1,-0.17820306557223756,0.7570914416573942,0
2018,581716,1,0,0.9046524483710527,0
2018,581717,1,-0.17820306557223756,0.6290529884863645,0
2018,581718,1,-0.03942783135776987,0.7794183627702296,0
2018,581719,1,0,0.513707249192521,0
2018,581720,1,0,0.4619893357157707,0
2018,581721,1,0,0.5016368383076042,0
2018,581722,1,0,0.7912874494213611,0
2018,581723,1,0,0.11006994219496846,0
2018,581724,1,0,0.4959457144141197,0
2018,581725,1,0,0.6802384618204087,0
2018,581726,1,-0.019927194248743462,0.6320874106604606,0
2018,581727,1,-0.00398817660665074,0.998934862203896,0
2018,581728,1,-0.00398817660665074,0.5651380005292594,0
2018,581729,1,-0.03831614094460061,0.5661244702059776,0
2018,581730,1,-0.06182412767310591,0.3649094309657812,0
2018,581731,1,0.10302205974589607,0.10406469344161451,0
2018,581732,1,0.0986664068904527,0.9364913757890463,0
2018,581733,1,-0.17820306557223756,0.9086550250649452,0
2018,581734,1,-0.025938015279995858,0.5662623743992299,0
2018,581735,1,-0.044221198533825,0.15149837220087647,0
2018,581736,1,0,0.3399698855355382,0
2018,581737,1,-0.4160764273676931,0.36304523795843124,0
2018,581738,1,-0.05846966543538903,0.7417086923960596,0
2018,581739,1,-0.17820306557223756,0.798149669310078,0
2018,581740,1,0,0.2961416821926832,0
2018,581741,1,-0.00398817660665074,0.501760657178238,0
2018,581742,1,0.0986664068904527,0.7926617250777781,0
2018,581743,1,0,0.4249501572921872,0
2018,581744,1,0,0.306639855960384,0
2018,581745,1,-0.05846966543538903,0.921316497027874,0
2018,581746,1,-0.17820306557223756,0.5774061363190413,0
2018,581747,1,0,0.6225497634150088,0
2018,581748,1,0,0.41210073605179787,0
2018,581749,1,-0.020242878524650232,0.11517763091251254,0
2018,581750,1,0,0.6543544239830226,0
2018,581751,1,-0.044221198533825,0.9436778789386153,0
2018,581752,1,-0.00398817660665074,0.9026650649029762,0
2018,581753,1,0,0.2327974601648748,0
2018,581754,1,0,0.47461090446449816,0
2018,581755,1,0,0.6522601833567023,0
2018,581756,1,0,0.7155651862267405,0
2018,581757,1,0,0.10579862096346915,0
2018,581758,1,-0.05846966543538903,0.554339915048331,0
2018,581759,1,0,0.44098787964321673,0
2018,581760,1,0.016961886940824462,0.7582493280060589,0
2018,581761,1,0,0.6391588179394603,0
2018,581762,1,0,0.9295192447025329,0
2018,581763,1,-0.00398817660665074,0.38143689208664,0
2018,581764,1,0,0.5015245983377099,0
2018,581765,1,0.06438609145886043,0.351994157070294,0
2018,581766,1,0,0.4065836272202432,0
2018,581767,1,0,0.5945555621292442,0
2018,581768,1,0,0.1695853010751307,0
2018,581769,1,0,0.43446190329268575,0
2018,581770,1,0,0.7516638254746795,0
2018,581771,1,0,0.15312978043220937,0
2018,581772,1,-0.17820306557223756,0.2766142748296261,0
2018,581773,1,0,0.07897915341891348,0
2018,581774,1,-0.05846966543538903,0.3532534546684474,0
2018,581775,1,0,0.1569802686572075,0
2018,581776,1,-0.34057069047694777,0.0824059487786144,0
2018,581777,1,-0.17820306557223756,0.11052277171984315,0
2018,581778,1,0,0.5693267504684627,0
2018,581779,1,-0.053554224737412635,0.6903483141213655,0
2018,581780,1,-0.053494207044946895,0.1570273672696203,0
2018,581781,1,-0.05846966543538903,0.6527357469312847,0
2018,581782,1,-0.05846966543538903,0.13966898550279438,0
2018,581783,1,-0.006499710837148176,0.28322870354168117,0
2018,581784,1,0,0.23930334206670523,0
2018,581785,1,0,0.2100154918152839,0
2018,581786,1,0,0.8694414689671248,0
2018,581787,1,-0.04008539459619619,0.5482587518636137,0
2018,581788,1,0,0.3404915693681687,0
2018,581789,1,0,0.12953970907256007,0
2018,581790,1,0,0.03434486431069672,0
2018,581791,1,-0.22561234184541215,0.4982013190165162,0
2018,581792,1,0,0.18768271361477673,0
2018,581793,1,0,0.16052621905691922,0
2018,581794,1,0,0.12320561520755291,0
2018,581795,1,0,0.8050414361059666,0
2018,581796,1,0,0.12816532142460346,0
2018,581797,1,-0.05752144964194683,0.995292566716671,0
2018,581798,1,0,0.3791857205796987,0
2018,581799,1,0,0.20691716740839183,0
2018,581800,1,0,0.9202772318385541,0
2018,581801,1,0,0.27901909011416137,0
2018,581802,1,0,0.9167641550302505,0
2018,581803,1,-0.00398817660665074,0.049041385762393475,0
2018,581804,1,0,0.0071272780187428,0
2018,581805,1,0,0.5298217562958598,0
2018,581806,1,0,0.45640597003512084,0
2018,581807,1,-0.12301098007246626,0.38883642898872495,0
2018,581808,1,0,0.4264876844827086,0
2018,581809,1,0.0568329411052485,0.9158278240356594,0
2018,581810,1,-0.2015170945257314,0.6874448177404702,0
2018,581811,1,0.03893819129120446,0.4512373204343021,0
2018,581812,1,0,0.33940775296650827,0
2018,581813,1,0,0.38367873057723045,0
2018,581814,1,0,0.9693862351123244,0
2018,581815,1,0.016961886940824462,0.5747924433089793,0
2018,581816,1,0,0.19503042474389076,0
2018,581817,1,0.054259781136400065,0.30304199806414545,0
2018,581818,1,-0.17820306557223756,0.09273563581518829,0
2018,581819,1,0.06438609145886043,0.5769991057459265,0
2018,581820,1,-0.19598659357586645,0.7816488635726273,0
2018,581821,1,0,0.5458581186830997,0
2018,581822,1,-0.17820306557223756,0.02401260077022016,0
2018,581823,1,-0.18457855255558028,0.6467558245640248,0
2018,581824,1,0,0.7990724169649184,0
2018,581825,1,0,0.1893603834323585,0
2018,581826,1,-0.2015170945257314,0.6291997011285275,0
2018,581827,1,0,0.252957432763651,0
2018,581828,1,0.02688244615870594,0.30385548644699156,0
2018,581829,1,0,0.4512339564971626,0
2018,581830,1,-0.18457855255558028,0.8314366561826319,0
2018,581831,1,-0.17820306557223756,0.593176795868203,0
2018,581832,1,0.0986664068904527,0.9091409691609442,0
2018,581833,1,0,0.0326672219671309,0
2018,581834,1,0,0.12095507932826877,0
2018,581835,1,0,0.5202628348488361,0
2018,581836,1,0,0.27126753795892,0
2018,581837,1,0,0.5619331679772586,0
2018,581838,1,-0.17820306557223756,0.9295971968676895,0
2018,581839,1,-0.0893523986698378,0.6832631372381002,0
2018,581840,1,0,0.8288689644541591,0
2018,581841,1,-0.17820306557223756,0.8386578178033233,1
2018,581842,1,0,0.4142531028483063,0
2018,581843,1,-0.17820306557223756,0.7062889279332012,0
2018,581844,1,-0.00398817660665074,0.6899140097666532,0
2018,581845,1,0,0.5579788251779974,0
2018,581846,1,0,0.2280599852092564,0
2018,581847,1,-0.05846966543538903,0.9365506183821708,0
2018,581848,1,-0.20441922235155618,0.9649305567145348,1
2018,581849,1,0,0.8399427626281977,0
2018,581850,1,0,0.6781311705708504,0
2018,581851,1,-0.03408976647681605,0.015720612602308393,0
2018,581852,1,-0.05846966543538903,0.22896825009956956,0
2018,581853,1,0,0.30888385884463787,0
2018,581854,1,0,0.7808612231165171,0
2018,581855,1,0,0.32234997651539743,0
2018,581856,1,0,0.5838390635326505,0
2018,581857,1,0,0.5644146872218698,0
2018,581858,1,0,0.1286653985735029,0
2018,581859,1,-0.03942783135776987,0.802664021262899,0
2018,581860,1,0,0.6218673700932413,0
2018,581861,1,-0.07476727416128548,0.7323072964791209,0
2018,581862,1,0.12245143353208177,0.11323824059218168,0
2018,581863,1,-0.17820306557223756,0.6962513159960508,0
2018,581864,1,-0.00398817660665074,0.3860830997582525,0
2018,581865,1,-0.04008539459619619,0.8560293379705399,0
2018,581866,1,0.17190488066117948,0.30038375360891223,0
2018,581867,1,0.0015941428405031877,0.09853442292660475,0
2018,581868,1,0,0.31646592845208943,0
2018,581869,1,0,1.4702090993523598e-5,0
2018,581870,1,0,0.8095554087776691,0
2018,581871,1,0.038921597699035915,0.8330308734439313,0
2018,581872,1,0,0.21760345064103603,0
2018,581873,1,-0.005602377243978496,0.789808381581679,0
2018,581874,1,0.016961886940824462,0.3695261334069073,0
2018,581875,1,-0.16006177532566568,0.4523012803401798,0
2018,581876,1,0,0.614379865815863,0
2018,581877,1,0,0.24420471861958504,0
2018,581878,1,-0.00398817660665074,0.9226773304399103,0
2018,581879,1,-0.49636516543154563,0.6434574979357421,0
2018,581880,1,-0.17820306557223756,0.0759323665406555,0
2018,581881,1,0,0.4391024047508836,0
2018,581882,1,0,0.6577319111675024,0
2018,581883,1,0,0.12689493619836867,0
2018,581884,1,0,0.9387681018561125,0
2018,581885,1,-0.00398817660665074,0.26259615551680326,0
2018,581886,1,0,0.4623318666126579,0
2018,581887,1,0.0986664068904527,0.08480097027495503,0
2018,581888,1,0,0.5579734051134437,0
2018,581889,1,-0.2015170945257314,0.2310863386373967,0
2018,581890,1,0,0.5199994526337832,0
2018,581891,1,-0.020293575343178435,0.08908679150044918,0
2018,581892,1,0,0.12626827345229685,0
2018,581893,1,0,0.17183776735328138,0
2018,581894,1,0,0.8091218543704599,0
2018,581895,1,0,0.11710540461353958,0
2018,581896,1,-0.05846966543538903,0.3417000479530543,0
2018,581897,1,-0.05846966543538903,0.6757211363874376,0
2018,581898,1,0,0.1580946664325893,0
2018,581899,1,0,0.9313671891577542,0
2018,581900,1,0,0.9569448297843337,0
2018,581901,1,0,0.39614472445100546,0
2018,581902,1,-0.05846966543538903,0.18578622280620039,0
2018,581903,1,-0.08230000810136318,0.319283849792555,0
2018,581904,1,0,0.8443247196264565,0
2018,581905,1,0,0.06580501003190875,0
2018,581906,1,0,0.8537450607400388,0
2018,581907,1,0,0.12083852966316044,0
2018,581908,1,0,0.9182175411842763,0
2018,581909,1,-0.03818662165874542,0.1924980073235929,0
2018,581910,1,0.049226364991712734,0.3855461298953742,0
2018,581911,1,-0.17820306557223756,0.3802238281350583,0
2018,581912,1,0,0.4556138205807656,0
2018,581913,1,-0.17820306557223756,0.5660056241322309,0
2018,581914,1,-0.020242878524650232,0.08131272974424064,0
2018,581915,1,0,0.07616324257105589,0
2018,581916,1,-0.17820306557223756,0.41072753677144647,0
2018,581917,1,0,0.87044010264799,0
2018,581918,1,0,0.5007420254405588,0
2018,581919,1,0.032382085347207434,0.16770780528895557,0
2018,581920,1,-0.22561234184541215,0.7161569504532963,0
2018,581921,1,-0.05846966543538903,0.8321087455842644,0
2018,581922,1,-0.05846966543538903,0.38799469033256173,0
2018,581923,1,-0.008138035277691413,0.21387614030390978,0
2018,581924,1,0,0.5742163513787091,0
2018,581925,1,0,0.9817861425690353,0
2018,581926,1,-0.00398817660665074,0.4500832799822092,0
2018,581927,1,0,0.2255962125491351,0
2018,581928,1,0,0.5962077740114182,0
2018,581929,1,0,0.7012918698601425,0
2018,581930,1,0,0.7921195791568607,0
2018,581931,1,-0.20441922235155618,0.7955006482079625,0
2018,581932,1,0.02688244615870594,0.8352702667471021,0
2018,581933,1,-0.2015170945257314,0.34560141433030367,0
2018,581934,1,-0.0893523986698378,0.7938880734145641,0
2018,581935,1,-0.20441922235155618,0.8418394706677645,1
2018,581936,1,-0.10385771562420631,0.770032653817907,0
2018,581937,1,-0.17820306557223756,0.05888703837990761,0
2018,581938,1,-0.17820306557223756,0.13941274536773562,0
2018,581939,1,-0.18457855255558028,0.39668371016159654,0
2018,581940,1,-0.18457855255558028,0.19958771346136928,0
2018,581941,1,0,0.24757411563768983,0
2018,581942,1,-0.17820306557223756,0.6653578565455973,0
2018,581943,1,0,0.9723211089149117,0
2018,581944,1,-0.019927194248743462,0.5407474713865668,0
2018,581945,1,0,0.9880198349710554,0
2018,581946,1,0,0.27680052584037185,0
2018,581947,1,-0.05846966543538903,0.47632294124923646,0
2018,581948,1,-0.17820306557223756,0.07921874872408807,0
2018,581949,1,0,0.17067285836674273,0
2018,581950,1,0,0.3862531711347401,0
2018,581951,1,-0.0893523986698378,0.2635419766884297,0
2018,581952,1,0,0.6432181850541383,0
2018,581953,1,0,0.27945431624539196,0
2018,581954,1,-0.044221198533825,0.8880909499712288,0
2018,581955,1,0,0.75546969845891,0
2018,581956,1,0,0.12461495958268642,0
2018,581957,1,0.016961886940824462,0.4792162689846009,0
2018,581958,1,-0.05846966543538903,0.17901028599590063,0
2018,581959,1,0,0.9445036868564785,0
2018,581960,1,-0.05846966543538903,0.14173328899778426,0
2018,581961,1,-0.053616956470484894,0.7998327210079879,0
2018,581962,1,0,0.622402467764914,0
2018,581963,1,0,0.7174530862830579,0
2018,581964,1,-0.22561234184541215,0.052718152990564704,0
2018,581965,1,0,0.4810075801797211,0
2018,581966,1,-0.1920667860172176,0.24422998493537307,0
2018,581967,1,-0.18457855255558028,0.5944741161074489,0
2018,581968,1,0,0.9530440079979599,0
2018,581969,1,-0.02998414971859841,0.12093452527187765,0
2018,581970,1,0.18910734210090674,0.09616032033227384,0
2018,581971,1,-0.08191689019203763,0.4702583197504282,0
2018,581972,1,0,0.47063790820539,0
2018,581973,1,-0.17820306557223756,0.22480626194737852,0
2018,581974,1,0,0.2591732693836093,0
2018,581975,1,0,0.5847780085168779,0
2018,581976,1,0,0.31528704753145576,0
2018,581977,1,0,0.18006412289105356,0
2018,581978,1,-0.17820306557223756,0.8084504422731698,0
2018,581979,1,-0.1920667860172176,0.21931656799279153,0
2018,581980,1,0,0.5843910682015121,0
2018,581981,1,0.016961886940824462,0.23589448584243655,0
2018,581982,1,-0.05846966543538903,0.9616920615080744,1
2018,581983,1,0,0.8157629787456244,0
2018,581984,1,0,0.7718384542968124,0
2018,581985,1,0.0366343672287186,0.35610741889104247,0
2018,581986,1,-0.05846966543538903,0.07593543292023242,0
2018,581987,1,0,0.8431293098255992,0
2018,581988,1,-0.17820306557223756,0.004321266897022724,0
2018,581989,1,0,0.023180099902674556,0
2018,581990,1,0,0.8745495933108032,0
2018,581991,1,-0.044221198533825,0.8350292982067913,0
2018,581992,1,-0.044221198533825,0.8607018652837723,0
2018,581993,1,0,0.29007580201141536,0
2018,581994,1,-0.05846966543538903,0.05391220632009208,0
2018,581995,1,0,0.9000972507055849,0
2018,581996,1,0,0.27241559652611613,0
2018,581997,1,-0.17820306557223756,0.05078916880302131,0
2018,581998,1,0.0568329411052485,0.14669261150993407,0
2018,581999,1,-0.17820306557223756,0.1640242775902152,0
2018,582000,1,0,0.47757491446100175,0
2018,582001,1,0,0.46483076992444694,0
2018,582002,1,0.016961886940824462,0.4174571924377233,0
2018,582003,1,0,0.3468593198340386,0
2018,582004,1,0,0.26122083235532045,0
2018,582005,1,0,0.39791442989371717,0
2018,582006,1,0,0.9979832000099123,0
2018,582007,1,0,0.7757056397385895,0
2018,582008,1,-0.05846966543538903,0.3452554780524224,0
2018,582009,1,-0.18457855255558028,0.6023397739045322,0
2018,582010,1,0,0.14324747445061803,0
2018,582011,1,0,0.5453557276632637,0
2018,582012,1,0,0.38836259534582496,0
2018,582013,1,0.02524652359456947,0.12240681098774076,0
2018,582014,1,0.001344362095220486,0.7102675496134907,0
2018,582015,1,0,0.44529353827238083,0
2018,582016,1,-0.17820306557223756,0.5675218333490193,0
2018,582017,1,-0.17820306557223756,0.7637256272137165,0
2018,582018,1,-0.06182412767310591,0.9856428147759289,0
2018,582019,1,-0.05846966543538903,0.9961604010313749,1
2018,582020,1,-0.17820306557223756,0.9995515525806695,0
2018,582021,1,0,0.8698145819362253,0
2018,582022,1,0,0.7786099778022617,0
2018,582023,1,0,0.8625855981372297,0
2018,582024,1,0,0.6459901751950383,0
2018,582025,1,-0.0893523986698378,0.9335178772453219,1
2018,582026,1,0,0.42269120272248983,0
2018,582027,1,0.016961886940824462,0.9233838317450136,0
2018,582028,1,-0.06182412767310591,0.3579113529995084,0
2018,582029,1,0,0.6548080360516906,0
2018,582030,1,0,0.6906006659846753,0
2018,582031,1,0,0.07755087153054774,0
2018,582032,1,-0.17820306557223756,0.9556887350045145,1
2018,582033,1,0,0.5281507847830653,0
2018,582034,1,0,0.013960818061605096,0
2018,582035,1,0,0.9401438909117132,0
2018,582036,1,0,0.3280977064277977,0
2018,582037,1,0,0.27640809398144484,0
2018,582038,1,0,0.7642254836391658,0
2018,582039,1,0,0.4645697029773146,0
2018,582040,1,0,0.0969893482979387,0
2018,582041,1,0,0.23488013399764895,0
2018,582042,1,0,0.6134785721078515,0
2018,582043,1,0,0.358820159221068,0
2018,582044,1,0.0986664068904527,0.13584430050104856,0
2018,582045,1,0,0.7065608170814812,0
2018,582046,1,0,0.32235128059983253,0
2018,582047,1,-0.08393338230783931,0.17342725559137762,0
2018,582048,1,0,0.6808653885964304,0
2018,582049,1,0,0.16710669454187155,0
2018,582050,1,0,0.3274393556639552,0
2018,582051,1,0,0.5640362901613116,0
2018,582052,1,0,0.9800075606908649,0
2018,582053,1,-0.03818662165874542,0.3658305867575109,0
2018,582054,1,-0.0893523986698378,0.7753793140873313,0
2018,582055,1,0,0.3893051487393677,0
2018,582056,1,0.0986664068904527,0.05921135563403368,0
2018,582057,1,-0.22561234184541215,0.2241753307171166,0
2018,582058,1,0.01817377748586002,0.7366560020018369,0
2018,582059,1,-0.17820306557223756,0.24483787338249385,0
2018,582060,1,-0.17820306557223756,0.5718140681274235,0
2018,582061,1,0,0.6538104726932943,0
2018,582062,1,0.049226364991712734,0.19792783446609974,0
2018,582063,1,0,0.78370239632204175,0
2018,582064,1,0,0.8720216532237828,0
2018,582065,1,-0.17820306557223756,0.6461552667897195,0
2018,582066,1,0,0.4834443130530417,0
2018,582067,1,0,0.4594864572864026,0
2018,582068,1,0,0.666073493892327,0
2018,582069,1,-0.05846966543538903,0.4169622140470892,0
2018,582070,1,0,0.6118713044561446,0
2018,582071,1,0,0.09946183208376169,0
2018,582072,1,0,0.01756697683595121,0
2018,582073,1,0,0.14112713164649904,0
2018,582074,1,0,0.21620846004225314,0
2018,582075,1,0,0.3585609872825444,0
2018,582076,1,0,0.39773669373244047,0
2018,582077,1,-0.05846966543538903,0.9825207241810858,0
2018,582078,1,0,0.042320699198171496,0
2018,582079,1,0,0.3274272810667753,0
2018,582080,1,0,0.7734847390092909,0
2018,582081,1,0,0.18444467894732952,0
2018,582082,1,0,0.6057892630342394,0
2018,582083,1,0,0.99048409354873,0
2018,582084,1,0,0.7537825326435268,0
2018,582085,1,-0.06182412767310591,0.9673207425512373,1
2018,582086,1,0,0.7209522805642337,0
2018,582087,1,-0.2015170945257314,0.44573078118264675,0
2018,582088,1,-0.00398817660665074,0.8138967691920698,0
2018,582089,1,0,0.08806309965439141,0
2018,582090,1,-0.10717673899833857,0.20645166584290564,0
2018,582091,1,0,0.3469943553209305,0
2018,582092,1,0,0.5947722159326077,0
2018,582093,1,-0.17820306557223756,0.6702948331367224,0
2018,582094,1,0,0.8873912377748638,0
2018,582095,1,0,0.34440860361792147,0
2018,582096,1,0,0.3673300137743354,0
2018,582097,1,0,0.6532541599590331,0
2018,582098,1,-0.17820306557223756,0.23115249909460545,0
2018,582099,1,-0.05846966543538903,0.8698802459985018,0
2018,582100,1,0,0.04091620002873242,0
2018,582101,1,-0.17820306557223756,0.6904185626190156,0
2018,582102,1,0,0.5875046842265874,0
2018,582103,1,0,0.5087963035330176,0
2018,582104,1,0,0.4997073635458946,0
2018,582105,1,-0.19598659357586645,0.29547287756577134,0
2018,582106,1,-0.08230000810136318,0.4736704051028937,0
2018,582107,1,0,0.8496740290429443,0
2018,582108,1,0,0.7804196053184569,0
2018,582109,1,0,0.2560416045598686,0
2018,582110,1,0,0.49531682836823165,0
2018,582111,1,0,0.43226030212827027,0
2018,582112,1,0,0.4020459584426135,0
2018,582113,1,0,0.540172710781917,0
2018,582114,1,0.12245143353208177,0.4709346180316061,0
2018,582115,1,0,0.8093204377219081,0
2018,582116,1,0,0.922007423825562,0
2018,582117,1,0,0.8331268902402371,0
2018,582118,1,0.02688244615870594,0.6568156089633703,0
2018,582119,1,0,0.43229271238669753,0
2018,582120,1,-0.17820306557223756,0.33374540670774877,0
2018,582121,1,-0.17820306557223756,0.7072140863165259,0
2018,582122,1,0,0.36929599079303443,0
2018,582123,1,-0.053554224737412635,0.2345861855428666,0
2018,582124,1,0,0.012208190048113465,0
2018,582125,1,0,0.03411809331737459,0
2018,582126,1,-0.00398817660665074,0.23780304216779768,0
2018,582127,1,0,0.8294454228598624,0
2018,582128,1,0,0.46193414414301515,0
2018,582129,1,-0.16073815345167108,0.6675293887965381,0
2018,582130,1,0,0.5855142953805625,0
2018,582131,1,0,0.2678108748514205,0
2018,582132,1,0.004517165635236764,0.3349257092922926,0
2018,582133,1,0,0.5215126830153167,0
2018,582134,1,0,0.7249523971695453,0
2018,582135,1,0,0.7388211968354881,0
2018,582136,1,0,0.6185308448038995,0
2018,582137,1,-0.05846966543538903,0.8850451305042952,0
2018,582138,1,0,0.708089625928551,0
2018,582139,1,-0.05649410269901282,0.082115329336375,0
2018,582140,1,-0.05867705874808856,0.4872882482595742,0
2018,582141,1,0,0.45955238002352417,0
2018,582142,1,0,0.7020227189641446,0
2018,582143,1,0,0.7107063855510205,0
2018,582144,1,0,0.8847290112171322,0
2018,582145,1,-0.17820306557223756,0.709305010503158,0
2018,582146,1,0,0.3061603335663676,0
2018,582147,1,0,0.6860006188508123,0
2018,582148,1,0,0.45686725596897304,0
2018,582149,1,0,0.9890743237920105,0
2018,582150,1,0,0.8142548021860421,0
2018,582151,1,-0.0893523986698378,0.6965514007024467,0
2018,582152,1,-0.16073815345167108,0.4703175544273108,0
2018,582153,1,-0.17820306557223756,0.7865962339565158,0
2018,582154,1,-0.22561234184541215,0.7328766849823296,0
2018,582155,1,-0.17820306557223756,0.8665981986559927,1
2018,582156,1,0.016961886940824462,0.03137185890227556,0
2018,582157,1,0,0.38594997697509825,0
2018,582158,1,0,0.3721389314159751,0
2018,582159,1,-0.044221198533825,0.6896688158158213,0
2018,582160,1,-0.17820306557223756,0.40813056332990527,0
2018,582161,1,-0.22561234184541215,0.4076871429570019,0
2018,582162,1,0.004517165635236764,0.1563521553762257,0
2018,582163,1,0,0.7306296050082892,0
2018,582164,1,-0.019927194248743462,0.007722523529082537,0
2018,582165,1,0,0.6980021412018687,0
2018,582166,1,0,0.8126787568908185,0
2018,582167,1,0,0.7002825739327818,0
2018,582168,1,0,0.3240378915797919,0
2018,582169,1,-0.17820306557223756,0.721884089987725,0
2018,582170,1,0,0.2264546388760209,0
2018,582171,1,-0.07476727416128548,0.5778775487560779,0
2018,582172,1,-0.044221198533825,0.20557179185561836,0
2018,582173,1,-0.07912650890495854,0.3428999511525035,0
2018,582174,1,-0.00398817660665074,0.5697122423443943,0
2018,582175,1,0,0.9608009550720453,0
2018,582176,1,-0.22561234184541215,0.5744766585994512,0
2018,582177,1,-0.03733302704860719,0.6901571550406516,0
2018,582178,1,0,0.20148310717195272,0
2018,582179,1,0,0.7843783022835851,0
2018,582180,1,-0.2015170945257314,0.5680685350671411,0
2018,582181,1,0,0.5722180374432355,0
2018,582182,1,-0.20441922235155618,0.20128730381838977,0
2018,582183,1,0,0.01760170259512961,0
2018,582184,1,-0.17820306557223756,0.7843560753390193,0
2018,582185,1,0.09047582530440434,0.31170662050135434,0
2018,582186,1,0,0.275857315864414,0
2018,582187,1,-0.044221198533825,0.2313710735179484,0
2018,582188,1,0,0.4545025140978396,0
2018,582189,1,-0.04008539459619619,0.5867342930287123,0
2018,582190,1,0.18910734210090674,0.9966248422861099,0
2018,582191,1,0,0.7704180146101862,0
2018,582192,1,-0.05047100362959807,0.8343959280755371,0
2018,582193,1,0,0.3716905009932816,0
2018,582194,1,-0.05846966543538903,0.019663671031594276,0
2018,582195,1,-0.22561234184541215,0.18299351446330547,0
2018,582196,1,0,0.5044203742872924,0
2018,582197,1,0,0.5229245878290385,0
2018,582198,1,0,0.11990473419427872,0
2018,582199,1,0,0.8760296201799065,0
2018,582200,1,0,0.10453351959586143,0
2018,582201,1,0,0.3130427631549537,0
2018,582202,1,0,0.15001995698548853,0
2018,582203,1,-0.08393338230783931,0.6251286109909415,0
2018,582204,1,-0.0893523986698378,0.7302082271780819,0
2018,582205,1,0.049226364991712734,0.4967711342032999,0
2018,582206,1,-0.00398817660665074,0.0452920594252646,0
2018,582207,1,0,0.029283693758770823,0
2018,582208,1,0,0.8961607373785228,0
2018,582209,1,-0.00398817660665074,0.9092333954758942,0
2018,582210,1,-0.05846966543538903,0.7044167241547257,0
2018,582211,1,-0.2015170945257314,0.6599950846284628,0
2018,582212,1,0,0.1770117108244449,0
2018,582213,1,0,0.458477936219424,0
2018,582214,1,0,0.2796624831389636,0
2018,582215,1,0,0.32204096601344645,0
2018,582216,1,0.03826859198052357,0.370100466767326,0
2018,582217,1,-0.05846966543538903,0.22611082787625492,0
2018,582218,1,-0.05846966543538903,0.8990553952753544,0
2018,582219,1,-0.05846966543538903,0.5087709163781255,0
2018,582220,1,0,0.9375585704110563,0
2018,582221,1,0,0.06093401601538062,0
2018,582222,1,-0.17820306557223756,0.5029806739185005,0
2018,582223,1,0,0.708889207104221,0
2018,582224,1,-0.22561234184541215,0.24770084116607904,0
2018,582225,1,0,0.9198899574112147,0
2018,582226,1,0,0.16925120493397117,0
2018,582227,1,-0.18457855255558028,0.46747694071382284,0
2018,582228,1,-0.04008539459619619,0.5759253206197172,0
2018,582229,1,0.049226364991712734,0.8191088347230107,0
2018,582230,1,0.03826859198052357,0.16661918885074556,0
2018,582231,1,-0.13478652590854245,0.00795208546333015,0
2018,582232,1,-0.1920667860172176,0.43801647145301104,0
2018,582233,1,0,0.3247258011251688,0
2018,582234,1,-0.06182412767310591,0.24804630083963275,0
2018,582235,1,0,0.2977771982550621,0
2018,582236,1,0,0.8492087237536907,0
2018,582237,1,0,0.9892586551140994,0
2018,582238,1,0,0.6293850063811988,0
2018,582239,1,0,0.4009174008388072,0
2018,582240,1,0,0.2933259173296392,0
2018,582241,1,-0.16073815345167108,0.9700574637390673,0
2018,582242,1,0,0.5957222429569811,0
